Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
1,8,20,Electrotactile,False,0,3.644409,7.940857,2.697754,0.01473677,0.01017705,0.004215541,0.633667,True,1,False,7.916504,24,Male
1,9,21,Electrotactile,False,0,3.688904,7.651917,2.456848,0.01710346,0.01239859,0.004859659,0.6704712,True,1,False,7.628113,24,Male
1,10,22,Electrotactile,True,0,3.555542,8.085266,3.026428,0.01197301,0.008444263,0.004417498,0.5403442,True,1,False,8.061401,24,Male
1,11,23,Electrotactile,False,0,3.666687,7.896179,2.686218,0.02363834,0.0152117,0.006150715,0.6553955,True,1,False,7.872559,24,Male
2,0,24,Visual,True,0,3.588867,9.984985,4.849548,0.0125723,0.01091106,0.005874894,0.5753784,True,1,False,9.961548,24,Male
2,1,25,Visual,False,0,3.64447,8.418579,3.30957,0.01131403,0.007731414,0.005588553,0.6237183,True,1,False,8.393982,24,Male
2,2,26,Visual,False,0,3.644409,8.329407,3.235779,0.01248322,0.009881712,0.00373206,0.6275635,True,1,False,8.305969,24,Male
2,3,27,Visual,True,0,3.577759,8.018677,2.961792,0.01020868,0.007511513,0.004714007,0.5635376,True,1,False,7.994934,24,Male
2,4,28,Visual,False,0,3.56665,8.751526,3.576416,0.01178717,0.01052439,0.006412093,0.5461426,True,1,False,8.727417,24,Male
2,5,29,Visual,False,0,3.666687,8.273926,2.991455,0.01511314,0.01242522,0.004821745,0.6499634,True,1,False,8.250183,24,Male
2,6,30,Visual,False,0,3.688904,8.174072,2.861633,0.01404357,0.009757151,0.003586398,0.6755981,True,1,False,8.150452,24,Male
2,7,31,Visual,True,0,3.85553,7.541077,2.154541,0.01052592,0.006461226,0.005536507,0.84552,True,1,False,7.516968,24,Male
2,8,32,Visual,True,0,3.655579,7.88562,2.702332,0.01084296,0.009467925,0.004454068,0.6381836,True,1,False,7.861084,24,Male
2,9,33,Visual,True,1,2.811096,7.430054,2.316895,0.0116618,0.00802289,0.009974101,0.5305786,True,1,False,7.406433,24,Male
2,10,34,Visual,True,0,3.533325,7.6297,2.597656,0.01051685,0.006716229,0.004785398,0.5227661,True,1,False,7.606201,24,Male
2,11,35,Visual,False,0,3.56665,7.952087,2.90155,0.0157517,0.01257171,0.005771485,0.5484619,True,1,False,7.928101,24,Male
3,0,36,NoFeedback,True,0,4.288879,15.78253,10.00964,0.0203519,0.01448745,0.005830913,1.270935,True,1,False,15.75916,24,Male
3,1,37,NoFeedback,False,0,3.655518,7.118958,1.949951,0.01910817,0.0149601,0.006272429,0.6409912,True,1,False,7.09552,24,Male
3,2,38,NoFeedback,False,0,3.56665,7.77417,2.55304,0.01516874,0.01260869,0.004231208,0.5557861,True,1,False,7.750427,24,Male
3,3,39,NoFeedback,False,0,3.688904,11.67249,6.356689,0.02773213,0.02345209,0.008668717,0.6719971,True,1,False,11.6485,24,Male
3,4,40,NoFeedback,False,0,3.64447,8.096191,3.017273,0.0210352,0.01534342,0.006414003,0.6311035,True,1,False,8.072266,24,Male
3,5,41,NoFeedback,False,0,3.644409,7.907532,2.454407,0.01962898,0.01749109,0.007560388,0.6234741,True,1,False,7.883911,24,Male
3,6,42,NoFeedback,True,0,3.699951,10.41766,5.324524,0.03733993,0.02701656,0.0177021,0.68396,True,1,False,10.39368,24,Male
3,7,43,NoFeedback,True,0,3.555603,6.674927,1.607178,0.017887,0.01612487,0.003479701,0.5424805,True,1,False,6.650818,24,Male
3,8,44,NoFeedback,True,0,3.5,7.907227,2.865051,0.02223738,0.0185845,0.007894019,0.4793091,True,1,False,7.882996,24,Male
3,9,45,NoFeedback,True,0,3.544434,7.363586,2.302551,0.01812433,0.01251072,0.004049017,0.5271606,True,1,False,7.339417,24,Male
3,10,46,NoFeedback,False,0,3.56665,7.396484,2.350342,0.01294915,0.009155199,0.002479867,0.5528564,True,1,False,7.372803,24,Male
3,11,47,NoFeedback,True,0,3.544434,9.940186,4.831421,0.01882171,0.01532414,0.006689441,0.5237427,True,1,False,9.916321,24,Male
4,0,48,Both,False,0,4.877808,10.63855,4.292358,0.01229548,0.007643687,0.008474919,1.862915,True,1,False,10.61639,24,Male
4,1,49,Both,False,0,3.888916,10.64014,4.641663,0.009717244,0.008311106,0.009785462,0.8786621,True,1,False,10.61646,24,Male
4,2,50,Both,False,0,3.755554,11.48352,5.868835,0.006392121,0.006013855,0.01277097,0.739502,True,1,False,11.4599,24,Male
4,3,51,Both,True,0,3.788879,10.14008,4.529541,0.01087915,0.01034765,0.01248134,0.7775879,True,1,False,10.11633,24,Male
4,4,52,Both,True,0,3.733276,9.417725,3.989746,0.008760698,0.007562021,0.01050026,0.7150879,True,1,False,9.394104,24,Male
4,5,53,Both,True,0,3.755554,9.373718,3.716003,0.01225068,0.01067142,0.00947682,0.7414551,True,1,False,9.350159,24,Male
4,6,54,Both,False,0,3.655518,10.31769,4.998108,0.00993374,0.008272084,0.008507287,0.6349487,True,1,False,10.29431,24,Male
4,7,55,Both,True,0,3.877747,9.295654,3.902527,0.008875021,0.006493177,0.008104631,0.8634033,True,1,False,9.272034,24,Male
4,8,56,Both,False,0,3.64447,8.607361,3.218384,0.006799234,0.005996118,0.007659374,0.632019,True,1,False,8.583252,24,Male
4,9,57,Both,False,0,3.744446,7.50769,2.166199,0.007586597,0.006882553,0.008252863,0.7241821,True,1,False,7.483948,24,Male
4,10,58,Both,True,0,3.93335,8.674011,3.103088,0.01373178,0.01143115,0.006635826,0.9170532,True,1,False,8.650635,24,Male
4,11,59,Both,True,0,4,9.484558,3.918213,0.01025516,0.008372377,0.007917071,0.9879761,True,1,False,9.461121,24,Male
5,0,60,Electrotactile,False,0,4.28894,10.81677,4.993652,0.05549258,0.03211385,0.01950756,1.274902,True,1,False,10.79346,24,Male
5,1,61,Electrotactile,False,0,4.188904,8.562744,2.553833,0.04181973,0.02417572,0.01457997,1.178833,True,1,False,8.539246,24,Male
5,2,62,Electrotactile,True,0,3.677734,9.140381,3.779907,0.007488139,0.006489576,0.01037074,0.6606445,True,1,False,9.116943,24,Male
5,3,63,Electrotactile,True,0,3.622192,8.451538,3.117432,0.01208601,0.006488867,0.007894899,0.6088867,True,1,False,8.427734,24,Male
5,4,64,Electrotactile,False,0,3.966675,8.485474,2.80957,0.006920294,0.004917717,0.00951658,0.9460449,True,1,False,8.461548,24,Male
5,5,65,Electrotactile,False,1,2.755615,10.05078,4.714111,0.01093832,0.008953661,0.01020951,-0.260376,True,1,False,10.02747,24,Male
5,6,66,Electrotactile,False,0,3.577759,8.785034,3.562988,0.004172048,0.003403803,0.01071915,0.5657959,True,1,False,8.761108,24,Male
5,7,67,Electrotactile,False,0,3.611206,8.407349,3.077881,0.005954741,0.005143594,0.0125414,0.6030273,True,1,False,8.383667,24,Male
5,8,68,Electrotactile,True,0,4.011108,11.63916,6.003784,0.01974515,0.01827269,0.00427514,0.9967041,True,1,False,11.61597,24,Male
5,9,69,Electrotactile,True,0,3.711182,8.973511,3.353394,0.01374298,0.01061064,0.01001691,0.7009277,True,1,False,8.950317,24,Male
5,10,70,Electrotactile,True,0,3.611084,9.018433,3.735474,0.006905735,0.006314816,0.01145729,0.5939941,True,1,False,8.994751,24,Male
5,11,71,Electrotactile,True,0,3.611084,8.085327,2.906128,0.009129051,0.007369951,0.009690638,0.5981445,True,1,False,8.061646,24,Male
6,0,72,Visual,True,0,3.611084,8.618408,3.458862,0.01251521,0.01103492,0.004884474,0.5949707,True,1,False,8.595459,24,Male
6,1,73,Visual,False,0,3.744385,8.307617,3.006714,0.007904339,0.006777279,0.009694993,0.7318115,True,1,False,8.283813,24,Male
6,2,74,Visual,False,0,3.78894,8.774048,3.399292,0.01049963,0.009812655,0.007016819,0.7692871,True,1,False,8.750122,24,Male
6,3,75,Visual,True,0,3.544434,8.12915,3.025513,0.01028332,0.009268709,0.008345648,0.5286865,True,1,False,8.106201,24,Male
6,4,76,Visual,False,0,3.033325,8.029907,2.807373,0.01658892,0.01569374,0.008513284,0.02099609,True,1,False,8.006592,24,Male
6,5,77,Visual,False,0,3.522217,8.074219,2.988525,0.009192957,0.009083999,0.008461927,0.5023193,True,1,False,8.050293,24,Male
6,6,78,Visual,False,0,3.600098,9.029175,3.947632,0.0113136,0.007878981,0.008139833,0.5842285,True,1,False,9.005737,24,Male
6,7,79,Visual,True,0,3.644531,8.551758,3.362793,0.009749814,0.006070637,0.006679281,0.6325684,True,1,False,8.528198,24,Male
6,8,80,Visual,True,0,3.677734,8.773804,3.611328,0.007588366,0.006209956,0.009795995,0.6584473,True,1,False,8.750366,24,Male
6,9,81,Visual,True,0,3.822266,8.096436,2.837402,0.008602985,0.006771648,0.006339434,0.8067627,True,1,False,8.072266,24,Male
6,10,82,Visual,False,0,3.577759,7.985229,2.874268,0.01275482,0.01116381,0.005163872,0.56604,True,1,False,7.961792,24,Male
6,11,83,Visual,True,0,3.644409,8.407349,3.122437,0.01393156,0.01288148,0.005433211,0.6252441,True,1,False,8.383789,24,Male
7,0,84,NoFeedback,False,0,3.611084,10.83997,5.819458,0.01835356,0.01448442,0.004121113,0.6010742,True,1,False,10.81665,24,Male
7,1,85,NoFeedback,True,0,3.622192,8.251953,3.12439,0.007375733,0.003307589,0.008162135,0.6049805,True,1,False,8.228149,24,Male
7,2,86,NoFeedback,True,0,3.755493,7.873901,2.705811,0.01792602,0.009860342,0.003530589,0.7418213,True,1,False,7.85083,24,Male
7,3,87,NoFeedback,False,0,3.544434,7.708008,2.598145,0.01170497,0.007587499,0.00427083,0.5341797,True,1,False,7.684204,24,Male
7,4,88,NoFeedback,True,0,3.600098,8.584839,3.435059,0.006418617,0.005561993,0.009538852,0.5825195,True,1,False,8.561157,24,Male
7,5,89,NoFeedback,False,0,3.577759,7.230225,1.994385,0.01195714,0.008089582,0.004057784,0.5634766,True,1,False,7.206421,24,Male
7,6,90,NoFeedback,False,0,3.599976,6.941528,1.908936,0.01405578,0.009201531,0.002877269,0.5888672,True,1,False,6.91748,24,Male
7,7,91,NoFeedback,True,0,3.599976,7.007568,1.934204,0.01510077,0.01162198,0.003577312,0.5805664,True,1,False,6.984497,24,Male
7,8,92,NoFeedback,False,0,3.811035,7.741211,2.248535,0.01398435,0.01036836,0.003047357,0.7952881,True,1,False,7.717407,24,Male
7,9,93,NoFeedback,True,0,4.15564,8.018555,2.429565,0.01620463,0.01155348,0.004074016,1.143433,True,1,False,7.995361,24,Male
7,10,94,NoFeedback,True,0,4,8.99585,3.43335,0.01515213,0.01193656,0.006459492,0.980835,True,1,False,8.972656,24,Male
7,11,95,NoFeedback,False,0,3.65564,7.940918,2.792847,0.007694474,0.005758651,0.00574952,0.6401367,True,1,False,7.916748,24,Male
